state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
47,1988,1.179999948,5.800000191,13352.26172,59.20451355,0.27268815,24.77599907,0.200000003,21,0,0.168742001,9028.182617,0,1,0,1266,0.000258631,230,4.69867E-05,145,79,0.000346491,16,7.0175E-05,173,46,0.000768889,0.000204444,156,0.000501608,48,0.000154341,398.480011,8.1406E-05,4895005,228000.1563,224999.9688,310999.8125,44193,5.5,62.30000305,0.039478224
48,1982,1.559999943,6.900000095,13942.7207,62.65510941,0.433174223,18.20490074,0.525399983,19,11.31779957,0.208685994,8144.787598,0,0,0,4213,0.000274034,1049,6.82321E-05,603,237,0.000308996,72,9.3872E-05,526,196,0.000624392,0.000232663,632,0.000532435,228,0.000192081,2094.899902,0.000136263,15374004,767000.1875,842419.25,1186999.25,125218,9.699999809,57.79999924,-0.016066112
48,1983,1.480000019,8,13692.66016,62.31614304,0.416284412,17.96229935,0.538600028,19,11.17860031,0.200634003,8338.572266,0,0,0,3823,0.000241717,915,5.78528E-05,507,207,0.000272727,51,6.7194E-05,471,176,0.000558347,0.000208639,592,0.000494983,208,0.000173913,1812.5,0.000114599,15816016,759000.8125,843562.0625,1196000.75,131883,9.600000381,57.90000153,-0.002560532
48,1984,1.480000019,5.900000095,14039.56055,64.55586243,0.41884616,17.72290039,0.552100003,19,7.125299931,0.193534002,8564.128906,0,0,0,3912,0.000243238,886,5.50892E-05,530,227,0.000303071,39,5.2069E-05,455,167,0.000538649,0.000197702,600,0.000504626,224,0.000188394,1852.469971,0.000115182,16083013,748999.4375,844706.5,1188999.375,137737,7.5,59.50000381,0.049231891
48,1985,1.370000005,7,14270.12695,63.91252136,0.461440682,17.48670006,0.565999985,19,7.000400066,0.184567004,8751.545898,0,0,0,3678,0.000224679,811,4.95418E-05,477,256,0.000340879,53,7.0573E-05,388,131,0.000458709,0.000154873,523,0.000445106,174,0.000148085,1471.02002,8.9861E-05,16370022,750999.625,845852.5,1175001,143263,7.199999809,60.10000229,0.025227012
48,1986,1.210000038,8.899999619,13950.46484,62.00167465,0.449535608,17.25370026,0.580200016,19.67000008,6.866600037,0.175311998,8821.696289,0,0,0,3567,0.000213734,788,4.72167E-05,479,279,0.000342752,76,9.3366E-05,420,134,0.000495868,0.000158205,485,0.000431879,163,0.000145147,1267.300049,7.5936E-05,16688968,813999.625,847000.0625,1122999.75,147225,7,60.70000076,-0.038800102
48,1987,1.129999995,8.399999619,13889,62.93584061,0.435600013,17.02370071,0.594799995,21,6.825699806,0.167623997,9005.047852,0,0,0,3261,0.000194234,688,4.09792E-05,402,231,0.000283436,43,5.2761E-05,385,121,0.00046386,0.000145783,437,0.000396912,136,0.000123524,1034.47998,6.1617E-05,16789028,814998.8125,829991.8125,1100999.75,151186,6.199999809,61.5,-0.033068828
48,1988,1.090000033,7.300000191,14038.49902,64.1301651,0.419249296,16.79680061,0.609700024,21,6.825699806,0.155517995,9290.322266,0,0,0,3393,0.000201473,752,4.46529E-05,458,247,0.000312658,70,8.8608E-05,404,129,0.00051928,0.00016581,432,0.000405253,136,0.00012758,1145.630005,6.8026E-05,16840966,790000.5625,778000.375,1066000.75,156458,5.5,62.30000305,0.02367972
49,1982,0.910000026,7.800000191,10788.7832,61.16027069,0.356840104,0.699999988,65.91649628,21,1.604599953,0.240700006,7012.183105,0,0,0,295,0.000189345,46,2.9525E-05,24,26,0.000356164,4,5.4795E-05,35,12,0.000398533,0.00013664,42,0.000325581,10,7.7519E-05,62.29999924,3.9988E-05,1558002.625,73000.07813,87822.10156,129000.1563,10925,9.699999809,57.79999924,-0.009477876
49,1983,0.839999974,9.199999809,10779.81641,60.03823853,0.62925458,0.699999988,65.18699646,21,1.605000019,0.232819006,7035.09082,0,1,1,283,0.000177429,45,2.82132E-05,23,25,0.000347222,3,4.1667E-05,29,9,0.00033292,0.00010332,27,0.000212598,7,5.5118E-05,67.73999786,4.2467E-05,1595004.25,72000.04688,87107.91406,127000.2578,11221,9.600000381,57.90000153,0.040985845
49,1984,0.860000014,6.5,11120.87891,62.66666794,0.877348363,0.699999988,64.46559906,21,1.848399997,0.218514994,7184.841797,0,1,1,315,0.000194085,51,3.14233E-05,28,22,0.000305556,4,5.5556E-05,38,5,0.000439817,5.78707E-05,34,0.000272,8,6.4E-05,78.05999756,4.8095E-05,1623000.25,71999.89844,86399.53125,125000,11661,7.5,59.50000381,0.074826777
49,1985,0.889999986,5.900000095,11284.95801,64.62841034,0.845748901,0.699999988,63.75220108,21,1.854099989,0.214632004,7317.344238,0,1,1,303,0.000184195,36,2.18845E-05,22,20,0.000273973,1,1.3699E-05,25,6,0.000291726,7.00142E-05,43,0.000352459,6,4.918E-05,63.31000137,3.8484E-05,1644995.75,72999.89063,85696.90625,122000.0078,12037,7.199999809,60.10000229,0.027527202
49,1986,0.889999986,6,11339.52539,65.83100891,0.823928773,0.699999988,63.04669952,21,1.832900047,0.207449004,7426.683594,0,1,1,313,0.000188101,34,2.04327E-05,25,33,0.000402439,6,7.3171E-05,36,5,0.000423529,5.88235E-05,33,0.000272727,3,2.4793E-05,54.95999908,3.3031E-05,1663999.75,82000,85000,121000.125,12358,7,60.70000076,0.009347491
49,1987,0.839999974,6.400000095,11389,65.2253952,0.798386991,0.699999988,62.34899902,21,1.190500021,0.194580004,7547.003418,0,1,1,296,0.00017619,48,2.85714E-05,29,31,0.000369048,6,7.1429E-05,35,15,0.00041667,0.000178571,32,0.000266667,9,7.5E-05,56.79999924,3.381E-05,1680004.5,83999.91406,83999.32813,119999.8516,12679,6.199999809,61.5,-0.006218043
49,1988,0.819999993,4.900000095,11735.32227,65.81585693,0.76841867,0.699999988,61.6590004,21,1.190500021,0.183351994,7847.944824,0,1,1,297,0.00017574,29,1.71598E-05,21,29,0.000345238,3,3.5714E-05,23,7,0.00027381,8.3333E-05,31,0.000279279,4,3.6036E-05,71.5,4.2308E-05,1689996.625,84000.02344,83999.85156,111000.1172,13263,5.5,62.30000305,0.037437778
50,1982,2.390000105,6.900000095,12064.43945,63.56589127,0.711515486,0.106700003,0.281399995,18,0.273299992,0.188731998,7678.837402,1,0,0,107,0.000205769,18,3.46154E-05,10,6,0.000230769,0,0,27,8,0.000840401,0.000249008,14,0.000333333,6,0.000142857,27.76000023,5.3394E-05,520000.5938,26000.02539,32127.52539,42000.03906,3993,9.699999809,57.79999924,0.000128046
50,1983,2.309999943,6.900000095,12186.92676,63.01020432,0.683772922,0.109999999,0.272599995,18,0.285699993,0.186243996,7906.683594,1,0,0,94,0.000179048,19,3.61905E-05,11,8,0.00032,2,8E-05,19,2,0.000596699,6.28104E-05,21,0.0005,9,0.000214286,34.09999847,6.4952E-05,524998.875,25000,31841.85547,41999.99609,4151,9.600000381,57.90000153,0.067078635
50,1984,2.24000001,5.199999809,12680.21973,64.39393616,0.655219793,0.113300003,0.263999999,18,0.506600022,0.175201997,8307.53418,1,0,0,114,0.000215094,18,3.39623E-05,16,10,0.0004,4,0.00016,23,6,0.0007288,0.000190122,15,0.000365854,3,7.3171E-05,31.80999947,6.0012E-05,530000.8125,25000,31558.72852,40999.96094,4403,7.5,59.50000381,0.060548261
50,1985,2.130000114,4.800000191,13112.28809,65.92040253,0.631620765,0.116700001,0.255699992,18,0.3398,0.173699006,8762.605469,1,0,0,115,0.000214953,23,4.29907E-05,15,8,0.000333333,1,4.1667E-05,14,4,0.000447597,0.000127885,16,0.000390244,8,0.000195122,36.34999847,6.794E-05,535000.6875,24000.02344,31278.11523,40999.98828,4688,7.199999809,60.10000229,0.057508834
50,1986,2.029999971,4.699999809,13740.96973,68.30467224,0.615325093,0.120099999,0.247600004,19.5,0.340299994,0.169052005,8990.769531,1,0,0,109,0.000201479,19,3.51201E-05,14,7,0.000259259,0,0,14,0,0.000451613,0,19,0.000542857,11,0.000314286,33.41999817,6.1781E-05,540999.3125,27000.02734,31000,35000.01172,4864,7,60.70000076,0.062942803
50,1987,1.929999948,3.599999905,14325,69.00726318,0.596249998,0.123599999,0.239899993,21,0.335900009,0.169162005,9195.244141,1,0,0,119,0.000217153,14,2.55474E-05,11,10,0.000384615,1,3.8462E-05,18,2,0.0006,6.6667E-05,22,0.000628571,6,0.000171429,38.95000076,7.1072E-05,548000.6875,26000.02539,29999.99805,35000.02344,5039,6.199999809,61.5,0.10476777
50,1988,1.820000052,2.799999952,14727.62305,68.95734406,0.573869109,0.127299994,0.232299998,21,0.335900009,0.159199998,9969.486328,1,0,0,129,0.000231598,27,4.8474E-05,12,12,0.00048,3,0.00012,19,7,0.00067857,0.00025,15,0.000394737,7,0.000184211,39.04000092,7.0094E-05,556999.625,25000,28000.05859,37999.98438,5553,5.5,62.30000305,0.057771914
51,1982,1.700000048,7.699999809,13878.28125,60.84576797,0.758949876,12.70810032,0.525399983,21,0,0.208276004,7547.831055,1,0,0,881,0.000160503,177,3.22463E-05,115,71,0.000251773,14,4.9645E-05,125,41,0.000395925,0.000129863,117,0.000274648,38,8.9202E-05,252.6999969,4.6037E-05,5488994,282000.0625,315716.3438,425999.8438,41430,9.699999809,57.79999924,0.006745947
51,1983,1.620000005,6.099999905,14299.31152,62.64086533,0.729357779,12.61320019,0.538600028,21,0,0.202383995,7609.125488,1,0,0,901,0.00016208,179,3.22E-05,116,51,0.000186131,11,4.0146E-05,137,49,0.000437696,0.000156548,124,0.000290398,34,7.9625E-05,268.2600098,4.8257E-05,5558983,274000.5625,313002.4688,427000.1875,42299,9.600000381,57.90000153,0.07204251
51,1984,1.580000043,5,14906.59375,64.89284515,0.698901057,12.51910019,0.552100003,21,0,0.197191,7900.443848,1,0,0,1013,0.000179737,213,3.77928E-05,138,63,0.000235955,12,4.4944E-05,127,53,0.000409266,0.000170796,175,0.000408879,60,0.000140187,271.7600098,4.8219E-05,5636012.5,267000.0625,310311.9063,427999.5,44527,7.5,59.50000381,0.069230624
51,1985,1.519999981,5.599999905,15323.09277,64.02468109,0.673728764,12.42560005,0.565999985,21,0,0.184192002,8399.579102,1,0,0,976,0.000171048,176,3.08447E-05,106,55,0.000208333,9,3.4091E-05,109,38,0.000354305,0.000123519,149,0.000350588,47,0.000110588,268.7600098,4.7101E-05,5706000.5,264000.4063,307644.5,425000.2813,47928.00391,7.199999809,60.10000229,0.049487982
51,1986,1.450000048,5,15915.37695,64.01488495,0.656346738,12.33290005,0.580200016,21,0,0.180501997,8866.416992,1,0,0,1126,0.000194305,224,3.8654E-05,154,77,0.000286245,19,7.0632E-05,149,45,0.000488525,0.000147541,162,0.00040399,48,0.000119701,294.3099976,5.0787E-05,5795013,269000.3438,304999.9688,401000.0313,51381,7,60.70000076,0.063949741
51,1987,1.389999986,4.199999809,16486,65.30147552,0.635999978,12.2407999,0.594799995,21,0,0.175822005,9287.623047,1,0,0,1021,0.000172934,165,2.79472E-05,114,65,0.000243446,9,3.3708E-05,124,37,0.00040924,0.000122112,144,0.000360902,43,0.000107769,261.1000061,4.4224E-05,5903986.5,266999.6563,303000.6875,399000.2813,54834,6.199999809,61.5,0.078092143
51,1988,1.330000043,3.900000095,17011.54883,66.50301361,0.612127006,12.14939976,0.609700024,21,0,0.163499996,9551.62793,1,0,0,1071,0.000178055,191,3.17539E-05,128,76,0.000294574,12,4.6512E-05,118,29,0.00040273,9.8976E-05,160,0.000384615,55,0.000132212,253.2400055,4.2102E-05,6014995.5,257999.6719,293000.2813,416000.4063,57453,5.5,62.30000305,0.052056637
53,1982,1.899999976,12.10000038,14342.48242,56.33312607,0.231758952,1.150159955,2.657210112,21,0,0.183850005,7306.682617,0,1,0,748,0.000174848,172,4.0206E-05,112,43,0.000212871,6,2.9703E-05,107,28,0.000487356,0.000127532,100,0.00031847,42,0.000133758,271.006012,6.3349E-05,4278001.5,202000.2656,219551.9688,314001.3125,31258,9.699999809,57.79999924,-0.032820843
53,1983,1.809999943,11.19999981,14534.40332,57.67179108,0.231558487,1.176100016,2.739480019,21,0,0.179464996,8395.816406,0,1,0,698,0.000162137,140,3.252E-05,105,53,0.000271795,5,2.5641E-05,92,27,0.000423721,0.000124353,97,0.00031494,31,0.000100649,236.5189972,5.494E-05,4305001,194999.9063,217124,307995.1875,36143.99609,9.600000381,57.90000153,0.042570896
53,1984,1.75,9.5,14758.24219,57.56354523,0.221889019,1.202610016,2.824310064,21,0,0.171880007,7874.928223,0,1,0,746,0.000171534,158,3.633E-05,109,45,0.000234375,9,4.6875E-05,87,22,0.000405173,0.000102458,123,0.00040864,40,0.00013289,229.4629974,5.2762E-05,4348992,192000,214722.875,300998.4375,34248,7.5,59.50000381,0.048305109
53,1985,1.679999948,8.100000381,14909.95801,58.94446564,0.213897243,1.22973001,2.911750078,21,0,0.166529,7796.563965,0,1,0,744,0.000168746,124,2.8124E-05,80,50,0.000257732,16,8.2474E-05,77,12,0.000362612,5.65109E-05,103,0.00034915,37,0.000125424,218.1820068,4.9486E-05,4408993.5,193999.9688,212348.3125,295002.125,34375,7.199999809,60.10000229,0.027091989
53,1986,1.590000033,8.199999809,15375.64453,60.63702011,0.208378747,1.257459998,3.001909971,21,0,0.160414994,8166.68457,0,1,0,703,0.000157517,148,3.3162E-05,93,73,0.000359606,13,6.4039E-05,83,29,0.000395238,0.000138095,91,0.00031488,33,0.000114187,222.2220001,4.9792E-05,4463010.5,202999.9531,210000,288999,36448,7,60.70000076,0.05466849
53,1987,1.539999962,7.599999905,15630,61.40041351,0.201919004,1.285809994,3.094860077,21,0,0.155313998,8488.326172,0,1,0,780,0.000171882,146,3.2173E-05,95,55,0.000276382,7,3.5176E-05,83,20,0.00040097,9.662E-05,99,0.00034737,34,0.000119298,246.5910034,5.4339E-05,4537997,198999.9375,206998.0313,284998.7188,38520,6.199999809,61.5,0.016649855
53,1988,1.49000001,6.199999809,15854.66797,62.49640656,0.194339752,1.314800024,3.190680027,21,0,0.144180998,8995.921875,0,1,0,778,0.000167384,173,3.722E-05,108,47,0.000244792,11,5.7292E-05,98,24,0.00047343,0.00011594,94,0.00033692,35,0.000125448,255.9380035,5.5064E-05,4647995,191999.7344,206999.9844,278997.9688,41813,5.5,62.30000305,0.037580576
54,1982,1.049999952,13.89999962,10748.20996,45.52289963,0.476363957,1.54847002,0.380650014,18,0,0.201276004,5574.712891,1,1,0,450,0.000229475,89,4.5385E-05,56,35,0.000357143,8,8.1633E-05,58,21,0.000579211,0.000209714,76,0.00055072,23,0.000166667,144,7.3432E-05,1960997.875,97999.96094,100136.3047,138001.1563,10932,9.699999809,57.79999924,-0.028091863
54,1983,0.930000007,18,10451.83496,42.99319839,0.457790136,1.573279977,0.371329993,18.5,0,0.195664003,5958.217285,1,1,0,425,0.000216505,93,4.7376E-05,61,23,0.000239583,4,4.1667E-05,56,21,0.000568149,0.000213056,58,0.00042963,18,0.000133333,153,7.7942E-05,1963003.25,96000.13281,98565.65625,134999.8906,11696,9.600000381,57.90000153,-0.027793277
54,1984,0.850000024,15,10641.75781,44.41416931,0.438673615,1.598500013,0.362230003,19,0,0.192053005,6494.61084,1,1,0,438,0.0002245,91,4.6643E-05,66,30,0.000319149,9,9.5745E-05,55,15,0.000566895,0.000154608,62,0.0004697,26,0.00019697,131.404007,6.7352E-05,1951002.125,93999.98438,97019.64844,131999.1563,12671,7.5,59.50000381,0.014355991
54,1985,0.810000002,13,10669.49121,45.38619232,0.422873914,1.624119997,0.353359997,19,0,0.179933995,6541.317871,1,1,0,420,0.000216942,67,3.4607E-05,45,29,0.000315217,3,3.2609E-05,47,13,0.000492157,0.000136129,56,0.0004375,14,0.000109375,140.1320038,7.2382E-05,1936001.25,92000.10938,95497.89063,127999.9922,12664,7.199999809,60.10000229,-0.00838431
54,1986,0.810000002,11.80000019,10888.54492,44.98626328,0.41196388,1.650149941,0.344709992,19.67000008,0,0.173934996,6887.314941,1,1,0,440,0.000229525,86,4.4862E-05,56,43,0.000452632,6,6.3158E-05,53,17,0.00056383,0.000180851,57,0.00046721,15,0.000122951,145.848999,7.6082E-05,1917002.5,94999.91406,94000,122000.8125,13203,7,60.70000076,-0.002832158
54,1987,0.790000021,10.80000019,10992,46.13793182,0.399192989,1.676599979,0.336270005,21,0,0.171170995,7244.076172,1,1,0,471,0.000248287,90,4.7443E-05,58,45,0.000483871,11,0.00011828,51,9,0.00055435,9.783E-05,57,0.00047899,26,0.000218487,141.154007,7.4409E-05,1896998.25,92999.99219,91999.64063,119000.3984,13742,6.199999809,61.5,0.00635894
54,1988,0.790000021,9.899999619,11294.51367,46.18055344,0.384208858,1.703469992,0.32802999,21,0,0.162937,7400.866211,1,1,0,460,0.000245203,83,4.4243E-05,51,46,0.000505495,11,0.000120879,52,16,0.0005977,0.00018391,55,0.00047826,15,0.000130435,141.4389954,7.5394E-05,1875996.625,90999.91406,87000.16406,115000.2109,13884,5.5,62.30000305,0.025346138
55,1982,2.210000038,10.69999981,13213.60352,61.65158081,0.173031017,0.233309999,0.233309999,18,1.794309974,0.210804,6909.823242,1,0,0,770,0.000162242,199,4.193E-05,105,67,0.000266932,17,6.7729E-05,126,54,0.000467383,0.000200307,133,0.0003674,46,0.000127072,255.3919983,5.3812E-05,4745997,251000.25,269586.125,362003.25,32794,9.699999809,57.79999924,-0.028693022
55,1983,2.170000076,10.39999962,13291.28418,61.35593033,0.166284397,0.251980007,0.251980007,18,1.999160051,0.205162004,7184.746094,1,0,0,725,0.000152728,196,4.1289E-05,118,47,0.000195833,10,4.1667E-05,120,61,0.000454512,0.000231044,114,0.00031933,49,0.000137255,255.7769928,5.3882E-05,4747001.5,240000.4063,264019.5313,356997.4688,34106,9.600000381,57.90000153,0.016047966
55,1984,2.130000114,7.300000191,13818.68164,62.27848053,0.15934065,0.272159994,0.272159994,18.5,2.107429981,0.196950004,7426.940918,1,0,0,822,0.000172617,181,3.8009E-05,104,57,0.000246753,7,3.0303E-05,126,44,0.000487299,0.000170168,122,0.00034758,46,0.000131054,272.5960083,5.7244E-05,4761987.5,231000.2188,258567.8906,350998.3125,35367,7.5,59.50000381,0.059698008
55,1985,2.019999981,7.199999809,13952.33008,61.62888336,0.153601691,0.293949991,0.293949991,19,1.994529963,0.188972995,7681.489258,1,0,0,744,0.000155812,166,3.4764E-05,101,46,0.000204444,11,4.8889E-05,101,35,0.000398849,0.000138215,112,0.00032845,45,0.000131965,246.0610046,5.1531E-05,4774985.5,225000.4844,253228.8125,340995.5938,36679,7.199999809,60.10000229,0.006620041
55,1986,1.75,7,14351.90918,62.21108246,0.149638802,0.317479998,0.317479998,19.67000008,1.980739951,0.182182997,8036.37207,1,0,0,747,0.000156178,159,3.3243E-05,104,51,0.000223684,8,3.5088E-05,95,32,0.000383065,0.000129032,110,0.00035948,44,0.000143791,256.0310059,5.3529E-05,4783004,228000.2188,247999.9844,305997.5313,38438,7,60.70000076,0.03054931
55,1987,1.679999948,6.099999905,14720,64.70425415,0.144999996,0.342900008,0.342900008,21,1.864410043,0.176360995,8361.978516,1,0,0,797,0.0001658,156,3.2453E-05,106,66,0.000297297,11,4.955E-05,82,24,0.00034167,1E-04,108,0.00036486,41,0.000138514,248.4680023,5.1689E-05,4806996.5,222000.2188,239997.6563,296003.9375,40196,6.199999809,61.5,0.032250445
55,1988,1.649999976,4.300000191,14941.29004,67.44313049,0.139557257,0.370350003,0.370350003,21,1.864410043,0.164296001,8745.19043,1,0,0,807,0.00016622,169,3.4809E-05,114,59,0.000276995,20,9.3897E-05,102,35,0.00046364,0.00015909,119,0.00038387,42,0.000135484,274.677002,5.6576E-05,4855011.5,213000.2344,219998.2813,310000.7813,42458,5.5,62.30000305,0.040172361
56,1982,2.190000057,5.800000191,14600.23828,67.31843567,0.053699285,2.459810019,8.57793045,19,0,0.233668,10354.91113,0,1,0,201,0.000394118,38,7.451E-05,18,10,0.000434783,1,4.3478E-05,28,13,0.001090729,0.00050641,26,0.00065,8,0.0002,69.93099976,0.00013712,509999.5625,22999.98047,25670.91016,40000,5281,9.699999809,57.79999924,-0.071417011
56,1983,1.99000001,8.399999619,13574.54102,66.39118195,0.051605508,2.543829918,8.56692028,19,0,0.220633,9804.254883,0,1,0,173,0.000335271,22,4.2636E-05,14,11,0.000478261,0,0,22,6,0.000871543,0.000237694,20,0.0005,3,7.5E-05,62.10699844,0.000120363,516000.4688,22999.99414,25242.58008,40000,5059,9.600000381,57.90000153,-0.105678491
56,1984,1.909999967,6.300000191,13456.04395,66.02209473,0.04945055,2.6307199,8.555930138,19,0,0.208333001,9994.155273,0,1,0,157,0.000306043,27,5.2632E-05,22,3,0.000136364,1,4.5455E-05,20,7,0.000805756,0.000282015,28,0.00075676,3,8.1081E-05,62.27899933,0.000121402,512999.8125,21999.94141,24821.39844,36999.83984,5127,7.5,59.50000381,-0.016678359
56,1985,1.879999995,7.099999905,13595.33887,65.08380127,0.047669493,2.720570087,8.544939995,19,0,0.191962004,10611.01074,0,1,0,152,0.000298625,27,5.3045E-05,22,8,0.000363636,3,0.000136364,20,2,0.000819429,8.19429E-05,24,0.00068571,7,0.0002,52.34500122,0.000102839,508999.5625,22000.02148,24407.24414,35000.21875,5401,7.199999809,60.10000229,-0.012126081
56,1986,1.700000048,9,13126.93457,63.96648407,0.046439629,2.813499928,8.533969879,19,0,0.168026,10619.33105,0,1,0,168,0.000331361,30,5.9172E-05,19,8,0.000347826,1,4.3478E-05,25,7,0.001041667,0.000291667,25,0.00071429,11,0.000314286,57.85699844,0.000114117,506999.9375,23000.00586,23999.99805,34999.78906,5384,7,60.70000076,-0.109975852
56,1987,1.590000033,8.600000381,12719,62.8571434,0.045000002,2.909600019,8.523019791,19,0,0.149312004,10953.0498,0,1,0,129,0.000263265,25,5.102E-05,18,8,0.000363636,2,9.0909E-05,19,6,0.00082609,0.00026087,12,0.00036364,4,0.000121212,35.5,7.2449E-05,490000.5313,22000.02148,22999.91602,32999.67188,5367,6.199999809,61.5,-0.123641469
56,1988,1.549999952,6.300000191,13098.1709,64.63768005,0.043310877,3.008990049,8.512080193,19.5,0,0.131242007,11812.11523,0,1,0,155,0.000323591,26,5.428E-05,18,10,0.00047619,1,4.7619E-05,23,11,0.00109524,0.00052381,19,0.00063333,5,0.000166667,47.42200089,9.9001E-05,478999.7188,21000.02148,20999.96289,30000.15625,5658,5.5,62.30000305,-0.017023195
